City,Date,Language,Mobile,Request Number,Avatar_id,Hotel_id,Price,Stock
copenhagen,36,finnish,0,1,864,655,278,170
copenhagen,36,finnish,0,1,864,202,160,84
copenhagen,36,finnish,0,1,864,36,195,74
copenhagen,36,finnish,0,1,864,435,289,161
copenhagen,36,finnish,0,1,864,930,122,90
copenhagen,36,finnish,0,1,864,23,169,88
copenhagen,36,finnish,0,1,864,528,278,171
copenhagen,36,finnish,0,1,864,32,189,86
copenhagen,36,finnish,0,1,864,6,125,71
copenhagen,36,finnish,0,1,864,978,311,170
copenhagen,36,finnish,0,1,864,562,214,118
copenhagen,36,finnish,0,1,864,463,105,33
copenhagen,36,finnish,0,1,864,805,172,98
copenhagen,36,finnish,0,1,864,664,307,155
copenhagen,36,finnish,0,1,864,990,171,88
copenhagen,36,finnish,0,1,864,829,187,82
copenhagen,36,finnish,0,1,864,309,100,71
copenhagen,36,finnish,0,1,864,349,216,111
copenhagen,36,finnish,0,1,864,691,88,73
copenhagen,36,finnish,0,1,864,300,123,63
copenhagen,36,finnish,0,1,864,506,126,36
copenhagen,36,finnish,0,1,864,596,184,76
copenhagen,36,finnish,0,1,864,611,181,88
copenhagen,36,finnish,0,1,864,508,201,110
copenhagen,36,finnish,0,1,864,50,127,66
copenhagen,36,finnish,0,1,864,523,84,67
copenhagen,36,finnish,0,1,864,251,171,33
copenhagen,36,finnish,0,1,864,831,91,31
copenhagen,36,finnish,0,1,864,350,307,161
copenhagen,36,finnish,0,1,864,110,163,82
valletta,5,romanian,0,1,865,512,251,4
valletta,5,romanian,0,1,865,965,156,5
valletta,5,romanian,0,1,865,377,133,0
valletta,5,romanian,0,1,865,732,188,7
valletta,5,romanian,0,1,865,746,154,8
valletta,5,romanian,0,1,865,832,151,0
valletta,5,romanian,0,1,865,859,132,0
valletta,5,romanian,0,1,865,988,157,4
valletta,5,romanian,0,1,865,749,118,0
valletta,5,romanian,0,1,865,718,154,0
valletta,5,romanian,0,1,865,504,182,7
valletta,5,romanian,0,1,865,244,376,5
valletta,5,romanian,0,1,865,360,188,7
valletta,5,romanian,0,1,865,282,154,4
valletta,5,romanian,0,1,865,106,159,11
valletta,5,romanian,0,1,865,200,125,10
valletta,5,romanian,0,1,865,476,118,12
valletta,5,romanian,0,1,865,905,156,0
valletta,5,romanian,0,1,865,81,156,4
valletta,5,romanian,0,1,865,521,82,2
valletta,5,romanian,0,1,865,719,233,4
valletta,5,romanian,0,1,865,480,71,0
valletta,5,romanian,0,1,865,639,260,4
valletta,5,romanian,0,1,865,55,117,0
valletta,5,romanian,0,1,865,985,66,6
valletta,5,romanian,0,1,865,237,160,5
valletta,5,romanian,0,1,865,598,135,0
valletta,5,romanian,0,1,865,643,74,0
valletta,5,romanian,0,1,865,325,96,0
valletta,5,romanian,0,1,865,424,264,4
valletta,5,romanian,0,1,865,295,70,0
valletta,5,romanian,0,1,865,334,77,0
valletta,5,romanian,0,1,865,209,68,0
valletta,5,romanian,0,1,865,404,133,0
valletta,5,romanian,0,1,865,363,156,4
valletta,5,romanian,0,1,865,376,266,4
valletta,5,romanian,0,1,865,466,159,0
valletta,5,romanian,0,1,865,709,132,0
valletta,5,romanian,0,1,865,134,75,0
valletta,5,romanian,0,1,865,400,93,14
valletta,5,romanian,0,1,865,592,378,5
valletta,5,romanian,0,1,865,861,213,6
valletta,5,romanian,0,1,865,501,86,1
valletta,5,romanian,0,1,865,371,94,0
madrid,5,dutch,1,1,866,527,147,0
madrid,5,dutch,1,1,866,393,149,6
madrid,5,dutch,1,1,866,964,149,0
madrid,5,dutch,1,1,866,939,171,0
madrid,5,dutch,1,1,866,108,96,0
madrid,5,dutch,1,1,866,285,91,0
madrid,5,dutch,1,1,866,333,105,4
madrid,5,dutch,1,1,866,495,345,5
madrid,5,dutch,1,1,866,847,84,11
madrid,5,dutch,1,1,866,729,338,5
madrid,5,dutch,1,1,866,458,80,4
madrid,5,dutch,1,1,866,164,146,4
madrid,5,dutch,1,1,866,444,122,4
madrid,5,dutch,1,1,866,941,67,0
madrid,5,dutch,1,1,866,886,160,2
madrid,5,dutch,1,1,866,845,321,5
madrid,5,dutch,1,1,866,909,67,0
madrid,5,dutch,1,1,866,982,233,4
madrid,5,dutch,1,1,866,147,174,0
madrid,5,dutch,1,1,866,525,133,2
madrid,5,dutch,1,1,866,721,68,0
madrid,5,dutch,1,1,866,235,150,4
madrid,5,dutch,1,1,866,768,364,5
madrid,5,dutch,1,1,866,873,216,12
madrid,5,dutch,1,1,866,615,108,0
madrid,5,dutch,1,1,866,800,93,0
madrid,5,dutch,1,1,866,798,352,4
madrid,5,dutch,1,1,866,791,110,4
madrid,5,dutch,1,1,866,500,67,4
madrid,5,dutch,1,1,866,789,76,0
madrid,5,dutch,1,1,866,499,246,4
madrid,5,dutch,1,1,866,575,88,24
madrid,5,dutch,1,1,866,310,65,0
madrid,5,dutch,1,1,866,439,108,0
madrid,5,dutch,1,1,866,378,127,0
madrid,5,dutch,1,1,866,936,149,4
madrid,5,dutch,1,1,866,411,93,0
madrid,5,dutch,1,1,866,185,147,0
madrid,5,dutch,1,1,866,233,150,0
madrid,5,dutch,1,1,866,297,350,5
madrid,5,dutch,1,1,866,93,260,7
madrid,5,dutch,1,1,866,633,149,4
madrid,5,dutch,1,1,866,54,90,0
madrid,5,dutch,1,1,866,468,67,0
madrid,5,dutch,1,1,866,414,65,0
madrid,5,dutch,1,1,866,252,252,4
madrid,5,dutch,1,1,866,689,88,0
madrid,5,dutch,1,1,866,67,200,20
madrid,5,dutch,1,1,866,205,88,0
madrid,5,dutch,1,1,866,175,109,0
madrid,5,dutch,1,1,866,277,214,11
madrid,5,dutch,1,1,866,561,63,5
madrid,5,dutch,1,1,866,398,65,2
madrid,5,dutch,1,1,866,174,130,11
madrid,5,dutch,1,1,866,149,178,0
madrid,5,dutch,1,1,866,31,109,4
madrid,5,dutch,1,1,866,154,327,5
madrid,5,dutch,1,1,866,822,187,6
madrid,5,dutch,1,1,866,600,63,0
madrid,5,dutch,1,1,866,7,94,0
madrid,5,dutch,1,1,866,120,146,4
madrid,5,dutch,1,1,866,2,92,0
madrid,5,dutch,1,1,866,870,71,0
madrid,5,dutch,1,1,866,284,149,5
madrid,5,dutch,1,1,866,747,176,7
madrid,5,dutch,1,1,866,860,147,4
madrid,5,dutch,1,1,866,261,143,4
madrid,5,dutch,1,1,866,737,146,17
madrid,5,dutch,1,1,866,384,179,6
madrid,5,dutch,1,1,866,135,347,5
madrid,5,dutch,1,1,866,97,229,10
madrid,5,dutch,1,1,866,606,241,4
madrid,5,dutch,1,1,866,246,358,5
madrid,5,dutch,1,1,866,904,112,2
madrid,5,dutch,1,1,866,733,148,2
madrid,5,dutch,1,1,866,427,252,4
madrid,5,dutch,1,1,866,966,80,2
madrid,5,dutch,1,1,866,186,129,0
madrid,5,dutch,1,1,866,126,98,4
madrid,5,dutch,1,1,866,313,69,0
madrid,5,dutch,1,1,866,388,126,0
madrid,5,dutch,1,1,866,780,347,5
madrid,5,dutch,1,1,866,888,214,20
madrid,5,dutch,1,1,866,20,71,0
madrid,5,dutch,1,1,866,697,149,4
madrid,5,dutch,1,1,866,997,146,2
madrid,5,dutch,1,1,866,75,143,2
madrid,5,dutch,1,1,866,483,94,0
madrid,5,dutch,1,1,866,717,358,5
madrid,5,dutch,1,1,866,102,273,5
madrid,5,dutch,1,1,866,276,70,0
madrid,5,dutch,1,1,866,127,69,0
madrid,5,dutch,1,1,866,618,109,0
madrid,5,dutch,1,1,866,901,356,5
madrid,5,dutch,1,1,866,413,259,10
madrid,5,dutch,1,1,866,39,109,3
madrid,5,dutch,1,1,866,538,113,4
madrid,5,dutch,1,1,866,322,83,5
madrid,5,dutch,1,1,866,312,110,0
madrid,5,dutch,1,1,866,478,110,3
madrid,5,dutch,1,1,866,241,126,0
madrid,5,dutch,1,1,866,351,93,2
madrid,5,dutch,1,1,866,138,68,0
madrid,5,dutch,1,1,866,857,109,4
madrid,5,dutch,1,1,866,828,115,4
madrid,5,dutch,1,1,866,619,123,0
madrid,5,dutch,1,1,866,79,113,4
copenhagen,7,austrian,0,1,867,202,210,7
copenhagen,7,austrian,0,1,867,818,184,0
copenhagen,7,austrian,0,1,867,519,265,5
copenhagen,7,austrian,0,1,867,153,353,5
copenhagen,7,austrian,0,1,867,92,89,8
copenhagen,7,austrian,0,1,867,435,493,7
copenhagen,7,austrian,0,1,867,894,408,9
copenhagen,7,austrian,0,1,867,922,363,5
copenhagen,7,austrian,0,1,867,664,502,7
copenhagen,7,austrian,0,1,867,772,347,0
copenhagen,7,austrian,0,1,867,36,205,0
copenhagen,7,austrian,0,1,867,433,152,6
copenhagen,7,austrian,0,1,867,900,249,0
copenhagen,7,austrian,0,1,867,559,317,5
copenhagen,7,austrian,0,1,867,1,101,0
copenhagen,7,austrian,0,1,867,319,404,13
copenhagen,7,austrian,0,1,867,829,214,7
copenhagen,7,austrian,0,1,867,844,499,7
copenhagen,7,austrian,0,1,867,53,100,0
copenhagen,7,austrian,0,1,867,194,126,0
copenhagen,7,austrian,0,1,867,834,97,0
copenhagen,7,austrian,0,1,867,291,272,8
copenhagen,7,austrian,0,1,867,514,370,9
copenhagen,7,austrian,0,1,867,335,96,0
copenhagen,7,austrian,0,1,867,546,114,5
copenhagen,7,austrian,0,1,867,757,160,5
copenhagen,7,austrian,0,1,867,142,414,13
copenhagen,7,austrian,0,1,867,872,99,4
copenhagen,7,austrian,0,1,867,981,117,1
copenhagen,7,austrian,0,1,867,849,210,6
copenhagen,7,austrian,0,1,867,6,128,0
copenhagen,7,austrian,0,1,867,407,336,5
copenhagen,7,austrian,0,1,867,401,208,6
copenhagen,7,austrian,0,1,867,243,103,0
copenhagen,7,austrian,0,1,867,348,210,6
copenhagen,7,austrian,0,1,867,805,184,8
copenhagen,7,austrian,0,1,867,463,103,0
copenhagen,7,austrian,0,1,867,508,287,6
copenhagen,7,austrian,0,1,867,989,115,1
copenhagen,7,austrian,0,1,867,518,206,3
copenhagen,7,austrian,0,1,867,506,157,2
copenhagen,7,austrian,0,1,867,952,100,0
copenhagen,7,austrian,0,1,867,32,186,0
copenhagen,7,austrian,0,1,867,983,97,0
copenhagen,7,austrian,0,1,867,96,165,4
copenhagen,7,austrian,0,1,867,110,214,6
copenhagen,7,austrian,0,1,867,422,511,7
copenhagen,7,austrian,0,1,867,539,372,13
copenhagen,7,austrian,0,1,867,431,130,0
copenhagen,7,austrian,0,1,867,99,214,0
copenhagen,7,austrian,0,1,867,973,181,0
copenhagen,7,austrian,0,1,867,596,180,0
copenhagen,7,austrian,0,1,867,898,98,0
copenhagen,7,austrian,0,1,867,350,452,11
copenhagen,7,austrian,0,1,867,707,355,10
copenhagen,7,austrian,0,1,867,556,186,0
copenhagen,7,austrian,0,1,867,771,508,7
copenhagen,7,austrian,0,1,867,531,193,7
copenhagen,7,austrian,0,1,867,443,154,5
copenhagen,7,austrian,0,1,867,405,103,0
copenhagen,7,austrian,0,1,867,766,496,7
copenhagen,7,austrian,0,1,867,812,212,0
copenhagen,7,austrian,0,1,867,655,459,7
copenhagen,7,austrian,0,1,867,698,245,10
copenhagen,7,austrian,0,1,867,951,93,2
copenhagen,7,austrian,0,1,867,958,254,0
copenhagen,7,austrian,0,1,867,349,274,5
copenhagen,7,austrian,0,1,867,391,203,7
copenhagen,7,austrian,0,1,867,622,204,4
copenhagen,7,austrian,0,1,867,445,94,0
copenhagen,7,austrian,0,1,867,122,424,12
copenhagen,7,austrian,0,1,867,249,93,2
copenhagen,7,austrian,0,1,867,770,356,4
copenhagen,7,austrian,0,1,867,251,175,0
copenhagen,7,austrian,0,1,867,638,162,16
copenhagen,7,austrian,0,1,867,300,154,5
copenhagen,7,austrian,0,1,867,532,363,5
copenhagen,7,austrian,0,1,867,528,459,7
copenhagen,7,austrian,0,1,867,711,149,6
copenhagen,7,austrian,0,1,867,691,95,0
copenhagen,7,austrian,0,1,867,616,210,6
copenhagen,7,austrian,0,1,867,716,152,0
copenhagen,7,austrian,0,1,867,994,205,7
copenhagen,7,austrian,0,1,867,990,178,0
copenhagen,7,austrian,0,1,867,280,124,20
copenhagen,7,austrian,0,1,867,43,84,22
copenhagen,7,austrian,0,1,867,329,254,6
copenhagen,7,austrian,0,1,867,497,285,7
copenhagen,7,austrian,0,1,867,100,92,0
copenhagen,7,austrian,0,1,867,727,129,0
copenhagen,7,austrian,0,1,867,481,101,0
copenhagen,7,austrian,0,1,867,761,154,0
copenhagen,7,austrian,0,1,867,930,128,6
copenhagen,7,austrian,0,1,867,332,283,6
copenhagen,7,austrian,0,1,867,690,256,11
copenhagen,7,austrian,0,1,867,124,380,11
copenhagen,7,austrian,0,1,867,523,110,5
copenhagen,7,austrian,0,1,867,267,184,0
copenhagen,7,austrian,0,1,867,487,176,18
copenhagen,7,austrian,0,1,867,365,100,0
copenhagen,7,austrian,0,1,867,720,496,7
copenhagen,7,austrian,0,1,867,865,294,17
copenhagen,7,austrian,0,1,867,367,102,2
copenhagen,7,austrian,0,1,867,744,180,0
copenhagen,7,austrian,0,1,867,831,114,6
copenhagen,7,austrian,0,1,867,611,216,0
copenhagen,7,austrian,0,1,867,978,355,14
copenhagen,7,austrian,0,1,867,688,93,0
copenhagen,7,austrian,0,1,867,425,327,5
copenhagen,7,austrian,0,1,867,358,325,5
copenhagen,7,austrian,0,1,867,869,499,6
copenhagen,7,austrian,0,1,867,318,150,5
copenhagen,7,austrian,0,1,867,434,121,0
copenhagen,7,austrian,0,1,867,669,279,8
copenhagen,7,austrian,0,1,867,624,353,5
copenhagen,7,austrian,0,1,867,90,212,7
copenhagen,7,austrian,0,1,867,726,345,13
copenhagen,7,austrian,0,1,867,23,210,7
copenhagen,7,austrian,0,1,867,289,149,0
copenhagen,7,austrian,0,1,867,938,129,1
copenhagen,7,austrian,0,1,867,562,347,5
copenhagen,7,austrian,0,1,867,959,234,10
copenhagen,7,austrian,0,1,867,541,164,5
copenhagen,7,austrian,0,1,867,830,95,4
copenhagen,7,austrian,0,1,867,826,208,15
copenhagen,7,austrian,0,1,867,60,100,0
copenhagen,7,austrian,0,1,867,793,178,0
copenhagen,7,austrian,0,1,867,385,439,7
copenhagen,7,austrian,0,1,867,695,214,6
copenhagen,7,austrian,0,1,867,402,136,0
copenhagen,7,austrian,0,1,867,855,267,6
copenhagen,7,austrian,0,1,867,908,511,7
copenhagen,7,austrian,0,1,867,547,214,7
copenhagen,7,austrian,0,1,867,91,136,0
copenhagen,7,austrian,0,1,867,961,243,10
copenhagen,7,austrian,0,1,867,876,150,0
copenhagen,7,austrian,0,1,867,78,490,7
copenhagen,7,austrian,0,1,867,58,342,5
copenhagen,7,austrian,0,1,867,893,243,0
copenhagen,7,austrian,0,1,867,50,158,5
copenhagen,7,austrian,0,1,867,995,227,10
copenhagen,7,austrian,0,1,867,309,100,0
copenhagen,7,austrian,0,1,867,572,245,0
copenhagen,7,austrian,0,1,867,113,95,2
rome,3,portuguese,0,1,868,328,73,0
rome,3,portuguese,0,1,868,786,387,3
rome,3,portuguese,0,1,868,550,80,2
rome,3,portuguese,0,1,868,874,280,2
rome,3,portuguese,0,1,868,642,80,0
rome,3,portuguese,0,1,868,73,287,2
rome,3,portuguese,0,1,868,552,99,0
rome,3,portuguese,0,1,868,452,276,2
rome,3,portuguese,0,1,868,712,228,2
rome,3,portuguese,0,1,868,854,387,3
rome,3,portuguese,0,1,868,659,221,3
rome,3,portuguese,0,1,868,644,72,0
rome,3,portuguese,0,1,868,641,164,1
rome,3,portuguese,0,1,868,651,116,2
rome,3,portuguese,0,1,868,913,170,3
rome,3,portuguese,0,1,868,696,100,0
rome,3,portuguese,0,1,868,471,161,26
rome,3,portuguese,0,1,868,281,164,1
rome,3,portuguese,0,1,868,316,194,0
rome,3,portuguese,0,1,868,486,197,4
rome,3,portuguese,0,1,868,345,138,0
rome,3,portuguese,0,1,868,701,73,4
rome,3,portuguese,0,1,868,341,124,2
rome,3,portuguese,0,1,868,993,266,2
rome,3,portuguese,0,1,868,751,276,5
rome,3,portuguese,0,1,868,543,261,2
rome,3,portuguese,0,1,868,260,107,0
rome,3,portuguese,0,1,868,324,169,0
rome,3,portuguese,0,1,868,129,119,2
rome,3,portuguese,0,1,868,361,165,0
rome,3,portuguese,0,1,868,206,178,9
rome,3,portuguese,0,1,868,374,104,0
rome,3,portuguese,0,1,868,850,282,2
rome,3,portuguese,0,1,868,763,123,2
rome,3,portuguese,0,1,868,298,167,0
rome,3,portuguese,0,1,868,496,83,4
rome,3,portuguese,0,1,868,944,279,0
rome,3,portuguese,0,1,868,816,85,5
rome,3,portuguese,0,1,868,621,78,0
rome,3,portuguese,0,1,868,151,311,6
rome,3,portuguese,0,1,868,796,162,2
rome,3,portuguese,0,1,868,906,144,0
rome,3,portuguese,0,1,868,513,80,0
rome,3,portuguese,0,1,868,555,167,0
rome,3,portuguese,0,1,868,838,167,0
rome,3,portuguese,0,1,868,563,196,0
rome,3,portuguese,0,1,868,840,109,9
rome,3,portuguese,0,1,868,804,163,0
rome,3,portuguese,0,1,868,774,255,2
rome,3,portuguese,0,1,868,725,193,0
rome,3,portuguese,0,1,868,929,392,3
rome,3,portuguese,0,1,868,781,73,0
rome,3,portuguese,0,1,868,537,196,4
rome,3,portuguese,0,1,868,144,82,0
rome,3,portuguese,0,1,868,156,74,0
rome,3,portuguese,0,1,868,864,167,3
rome,3,portuguese,0,1,868,114,163,3
rome,3,portuguese,0,1,868,364,170,0
rome,3,portuguese,0,1,868,380,78,0
rome,3,portuguese,0,1,868,286,127,4
rome,3,portuguese,0,1,868,180,75,0
rome,3,portuguese,0,1,868,714,75,0
rome,3,portuguese,0,1,868,991,193,4
rome,3,portuguese,0,1,868,728,276,0
rome,3,portuguese,0,1,868,586,282,1
rome,3,portuguese,0,1,868,769,82,0
rome,3,portuguese,0,1,868,51,165,1
rome,3,portuguese,0,1,868,668,119,0
rome,3,portuguese,0,1,868,671,143,0
rome,3,portuguese,0,1,868,636,100,0
rome,3,portuguese,0,1,868,856,75,0
rome,3,portuguese,0,1,868,566,237,4
rome,3,portuguese,0,1,868,947,169,3
rome,3,portuguese,0,1,868,293,73,0
rome,3,portuguese,0,1,868,485,86,1
rome,3,portuguese,0,1,868,242,284,2
rome,3,portuguese,0,1,868,112,78,0
rome,3,portuguese,0,1,868,677,221,2
rome,3,portuguese,0,1,868,139,78,0
rome,3,portuguese,0,1,868,273,144,0
rome,3,portuguese,0,1,868,396,136,2
rome,3,portuguese,0,1,868,773,86,5
rome,3,portuguese,0,1,868,681,170,0
rome,3,portuguese,0,1,868,42,259,2
rome,3,portuguese,0,1,868,344,72,4
rome,3,portuguese,0,1,868,381,137,0
rome,3,portuguese,0,1,868,569,164,1
rome,3,portuguese,0,1,868,824,351,3
rome,3,portuguese,0,1,868,347,82,0
rome,3,portuguese,0,1,868,178,301,4
rome,3,portuguese,0,1,868,759,257,2
rome,3,portuguese,0,1,868,473,284,1
rome,3,portuguese,0,1,868,390,199,0
rome,3,portuguese,0,1,868,650,77,0
rome,3,portuguese,0,1,868,895,315,3
rome,3,portuguese,0,1,868,437,102,0
rome,3,portuguese,0,1,868,583,74,0
rome,3,portuguese,0,1,868,213,100,0
rome,3,portuguese,0,1,868,191,165,2
rome,3,portuguese,0,1,868,3,73,0
rome,3,portuguese,0,1,868,296,72,0
rome,3,portuguese,0,1,868,739,284,2
rome,3,portuguese,0,1,868,38,100,0
rome,3,portuguese,0,1,868,170,165,2
rome,3,portuguese,0,1,868,686,116,1
rome,3,portuguese,0,1,868,843,392,3
rome,3,portuguese,0,1,868,386,106,0
rome,3,portuguese,0,1,868,232,78,0
rome,3,portuguese,0,1,868,536,126,0
rome,3,portuguese,0,1,868,453,392,3
rome,3,portuguese,0,1,868,330,385,3
rome,3,portuguese,0,1,868,897,395,3
rome,3,portuguese,0,1,868,907,144,0
rome,3,portuguese,0,1,868,469,86,1
rome,3,portuguese,0,1,868,228,138,0
rome,3,portuguese,0,1,868,694,152,1
rome,3,portuguese,0,1,868,48,73,0
rome,3,portuguese,0,1,868,953,159,1
rome,3,portuguese,0,1,868,932,138,0
rome,3,portuguese,0,1,868,934,78,0
madrid,2,polish,1,1,869,7,98,0
madrid,2,polish,1,1,869,964,155,0
madrid,2,polish,1,1,869,717,372,2
madrid,2,polish,1,1,869,164,139,2
madrid,2,polish,1,1,869,721,71,0
madrid,2,polish,1,1,869,2,95,0
madrid,2,polish,1,1,869,276,72,0
madrid,2,polish,1,1,869,31,104,1
madrid,2,polish,1,1,869,67,191,14
madrid,2,polish,1,1,869,495,359,2
madrid,2,polish,1,1,869,411,96,0
madrid,2,polish,1,1,869,241,131,0
madrid,2,polish,1,1,869,791,115,1
madrid,2,polish,1,1,869,768,378,2
madrid,2,polish,1,1,869,901,370,2
madrid,2,polish,1,1,869,873,207,6
madrid,2,polish,1,1,869,857,104,2
madrid,2,polish,1,1,869,444,146,2
madrid,2,polish,1,1,869,135,361,2
madrid,2,polish,1,1,869,154,339,2
madrid,2,polish,1,1,869,252,262,1
madrid,2,polish,1,1,869,149,185,0
madrid,2,polish,1,1,869,439,112,0
madrid,2,polish,1,1,869,780,361,2
madrid,2,polish,1,1,869,97,238,4
madrid,2,polish,1,1,869,828,110,2
madrid,2,polish,1,1,869,904,117,0
madrid,2,polish,1,1,869,261,148,1
madrid,2,polish,1,1,869,414,68,0
madrid,2,polish,1,1,869,527,152,0
madrid,2,polish,1,1,869,246,372,2
madrid,2,polish,1,1,869,333,100,2
madrid,2,polish,1,1,869,378,132,0
madrid,2,polish,1,1,869,941,70,0
madrid,2,polish,1,1,869,388,131,0
madrid,2,polish,1,1,869,384,171,2
madrid,2,polish,1,1,869,737,139,10
madrid,2,polish,1,1,869,235,143,2
madrid,2,polish,1,1,869,997,151,0
madrid,2,polish,1,1,869,575,84,20
madrid,2,polish,1,1,869,120,145,1
madrid,2,polish,1,1,869,845,334,2
madrid,2,polish,1,1,869,398,62,1
madrid,2,polish,1,1,869,75,148,1
madrid,2,polish,1,1,869,800,96,0
madrid,2,polish,1,1,869,729,351,2
madrid,2,polish,1,1,869,79,108,1
madrid,2,polish,1,1,869,175,114,0
madrid,2,polish,1,1,869,108,100,0
madrid,2,polish,1,1,869,39,104,1
madrid,2,polish,1,1,869,606,251,0
madrid,2,polish,1,1,869,600,66,0
madrid,2,polish,1,1,869,427,262,1
madrid,2,polish,1,1,869,54,93,0
madrid,2,polish,1,1,869,909,69,0
madrid,2,polish,1,1,869,789,79,0
madrid,2,polish,1,1,869,312,114,0
madrid,2,polish,1,1,869,20,74,0
madrid,2,polish,1,1,869,689,91,0
madrid,2,polish,1,1,869,186,134,0
madrid,2,polish,1,1,869,393,142,2
madrid,2,polish,1,1,869,888,223,14
madrid,2,polish,1,1,869,860,140,2
madrid,2,polish,1,1,869,205,91,0
madrid,2,polish,1,1,869,138,71,0
madrid,2,polish,1,1,869,525,138,1
madrid,2,polish,1,1,869,733,154,1
madrid,2,polish,1,1,869,478,105,1
madrid,2,polish,1,1,869,185,152,0
madrid,2,polish,1,1,869,633,142,2
madrid,2,polish,1,1,869,102,347,2
madrid,2,polish,1,1,869,982,242,1
madrid,2,polish,1,1,869,127,72,0
madrid,2,polish,1,1,869,413,269,4
madrid,2,polish,1,1,869,939,177,0
madrid,2,polish,1,1,869,747,168,3
madrid,2,polish,1,1,869,822,195,2
madrid,2,polish,1,1,869,936,142,1
madrid,2,polish,1,1,869,618,114,0
madrid,2,polish,1,1,869,147,181,0
madrid,2,polish,1,1,869,500,70,0
madrid,2,polish,1,1,869,870,74,0
madrid,2,polish,1,1,869,886,167,1
madrid,2,polish,1,1,869,468,69,0
madrid,2,polish,1,1,869,313,71,0
madrid,2,polish,1,1,869,499,255,1
madrid,2,polish,1,1,869,284,142,2
madrid,2,polish,1,1,869,285,94,0
madrid,2,polish,1,1,869,174,124,6
madrid,2,polish,1,1,869,458,76,2
madrid,2,polish,1,1,869,615,112,0
madrid,2,polish,1,1,869,619,128,0
madrid,2,polish,1,1,869,297,363,2
madrid,2,polish,1,1,869,847,81,6
madrid,2,polish,1,1,869,351,89,1
madrid,2,polish,1,1,869,93,270,4
madrid,2,polish,1,1,869,310,68,0
madrid,2,polish,1,1,869,538,128,0
madrid,2,polish,1,1,869,126,94,1
madrid,2,polish,1,1,869,966,76,1
madrid,2,polish,1,1,869,483,98,0
madrid,2,polish,1,1,869,561,60,4
madrid,2,polish,1,1,869,697,142,2
madrid,2,polish,1,1,869,798,365,1
madrid,2,polish,1,1,869,322,79,3
madrid,2,polish,1,1,869,277,223,5
madrid,2,polish,1,1,869,233,156,0
amsterdam,22,romanian,1,1,870,779,185,44
amsterdam,22,romanian,1,1,870,591,242,57
amsterdam,22,romanian,1,1,870,214,183,35
amsterdam,22,romanian,1,1,870,960,266,51
amsterdam,22,romanian,1,1,870,212,198,32
amsterdam,22,romanian,1,1,870,902,164,49
amsterdam,22,romanian,1,1,870,529,227,60
amsterdam,22,romanian,1,1,870,750,112,12
amsterdam,22,romanian,1,1,870,475,105,25
amsterdam,22,romanian,1,1,870,34,78,11
amsterdam,22,romanian,1,1,870,163,173,47
amsterdam,22,romanian,1,1,870,807,262,48
amsterdam,22,romanian,1,1,870,256,77,10
amsterdam,22,romanian,1,1,870,627,105,4
amsterdam,22,romanian,1,1,870,172,121,18
amsterdam,22,romanian,1,1,870,570,107,22
amsterdam,22,romanian,1,1,870,821,107,24
amsterdam,22,romanian,1,1,870,83,156,22
amsterdam,22,romanian,1,1,870,493,162,24
amsterdam,22,romanian,1,1,870,581,148,17
amsterdam,22,romanian,1,1,870,271,81,4
amsterdam,22,romanian,1,1,870,657,160,42
amsterdam,22,romanian,1,1,870,253,254,60
amsterdam,22,romanian,1,1,870,111,122,16
amsterdam,22,romanian,1,1,870,745,103,20
amsterdam,22,romanian,1,1,870,680,150,12
amsterdam,22,romanian,1,1,870,482,79,8
amsterdam,22,romanian,1,1,870,603,264,47
amsterdam,22,romanian,1,1,870,346,179,41
amsterdam,22,romanian,1,1,870,264,79,9
amsterdam,22,romanian,1,1,870,82,108,23
amsterdam,22,romanian,1,1,870,969,75,18
amsterdam,22,romanian,1,1,870,878,108,34
amsterdam,22,romanian,1,1,870,369,75,3
amsterdam,22,romanian,1,1,870,676,71,10
amsterdam,22,romanian,1,1,870,945,147,36
amsterdam,22,romanian,1,1,870,234,155,26
amsterdam,22,romanian,1,1,870,166,113,24
amsterdam,22,romanian,1,1,870,375,105,22
amsterdam,22,romanian,1,1,870,921,81,22
amsterdam,22,romanian,1,1,870,918,294,51
amsterdam,22,romanian,1,1,870,594,230,92
amsterdam,22,romanian,1,1,870,724,273,44
amsterdam,22,romanian,1,1,870,85,107,19
amsterdam,22,romanian,1,1,870,971,157,24
amsterdam,22,romanian,1,1,870,45,162,26
amsterdam,22,romanian,1,1,870,809,253,55
amsterdam,22,romanian,1,1,870,806,266,58
amsterdam,22,romanian,1,1,870,352,99,45
amsterdam,22,romanian,1,1,870,373,112,22
amsterdam,22,romanian,1,1,870,317,180,35
amsterdam,22,romanian,1,1,870,515,276,44
amsterdam,22,romanian,1,1,870,52,155,25
amsterdam,22,romanian,1,1,870,303,187,34
amsterdam,22,romanian,1,1,870,88,130,18
amsterdam,22,romanian,1,1,870,925,101,20
amsterdam,22,romanian,1,1,870,10,151,26
amsterdam,22,romanian,1,1,870,585,74,23
amsterdam,22,romanian,1,1,870,218,189,33
amsterdam,22,romanian,1,1,870,16,176,20
amsterdam,22,romanian,1,1,870,465,243,59
amsterdam,22,romanian,1,1,870,788,108,14
amsterdam,22,romanian,1,1,870,679,150,26
amsterdam,22,romanian,1,1,870,783,99,9
amsterdam,22,romanian,1,1,870,630,153,26
